Symbol;Name;Market Capital;CEO;Employees;Headquarters;Founded;Industry;Source;Source Link
RENB;Renovaro Inc. Common Stock;56248348.00;;25;Century City Medical Plaza 2080 Century City East, Suite 906 Los Angeles, CA 90067 United States;;Pharmaceuticals;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/RENB/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/RENB
RENT;Rent the Runway Inc. Class A Common Stock;23689895.00;Jennifer Hyman;912;10 Jay St Brooklyn, NY 11201 United States;;Emerging Technologies;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/RENT/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/RENT
REPL;Replimune Group Inc. Common Stock;643073421.00;Sushil Patel;331;500 Unicorn Park Dr Woburn, MA 01801-3377 United States;;Pharmaceuticals;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/REPL/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/REPL
REPX;Riley Exploration Permian Inc. Common Stock;563129031.00;Bobby Riley;N/A;29 E. Reno Avenue, Suite 500 Oklahoma City, OK 73104 United States;;Upstream Oil & Gas;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/REPX/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/REPX
RERE;ATRenew Inc. American Depositary Shares (every three of which representing two Class A ordinary shares);575918803.00;Xuefeng Chen;2,096;12th Floor No.6 Building, 433 Songhu Road Shanghai, SHA 200000 China;;Environment/Waste Management;CNBC,Market Watch;https://www.cnbc.com/quotes/RERE,https://www.marketwatch.com/investing/stock/RERE/company-profile?mod=mw_quote_tab
RES;RPC Inc. Common Stock;996951567.00;;2,597;2801 Buford Highway Ne, Suite 300 Atlanta, GA 30329 United States;;Oil & Gas Products/Services;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/RES/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/RES
RETO;ReTo Eco-Solutions Inc. Class A Shares;26517021.00;Hengfang Li;46;X-702, 60 Anli Road, Chaoyang District Beijing, BEJ 100101 China;;Building Materials/Products;CNBC,Market Watch;https://www.cnbc.com/quotes/RETO,https://www.marketwatch.com/investing/stock/RETO/company-profile?mod=mw_quote_tab
REVB;Revelation Biosciences Inc. Common Stock;2342024.00;James M. Rolke;9;4660 Lajolla Village Drive, Suite 100 San Diego, CA 92122 United States;;Biotechnology;CNBC,Market Watch;https://www.cnbc.com/quotes/REVB,https://www.marketwatch.com/investing/stock/REVB/company-profile?mod=mw_quote_tab
REVBW;Revelation Biosciences Inc. Warrant;9542.00;James M. Rolke;9;4660 Lajolla Village Drive, Suite 100 San Diego, CA 92122 United States;;Biotechnology;CNBC,Market Watch;https://www.cnbc.com/quotes/REVBW,https://www.marketwatch.com/investing/stock/REVBW/company-profile?mod=mw_quote_tab
REVG;REV Group Inc. Common Stock;1913531360.00;Mark Anthony Skonieczny Jr.;5,7;245 SOUTH EXECUTIVE DRIVE Brookfield, WI 53005 United States;;Commercial Vehicles;CNBC,Market Watch;https://www.cnbc.com/quotes/REVG,https://www.marketwatch.com/investing/stock/REVG/company-profile?mod=mw_quote_tab
REX;REX American Resources Corporation;707391226.00;;122;7720 Paragon Road Dayton, OH 45459 United States;;Alternative Fuels;CNBC,Market Watch;https://www.marketwatch.com/investing/stock/REX/company-profile?mod=mw_quote_tab,https://www.cnbc.com/quotes/REX
REXR;Rexford Industrial Realty Inc. Common Stock;8205870614.00;;271;11620 WILSHIRE BOULEVARD, SUITE 1000 Los Angeles, CA 90025 United States;;Industrial/Office REITs;CNBC,Market Watch;https://www.cnbc.com/quotes/REXR,https://www.marketwatch.com/investing/stock/REXR/company-profile?mod=mw_quote_tab
REXR^B;Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock;;;271;11620 WILSHIRE BOULEVARD, SUITE 1000 Los Angeles, CA 90025 United States;;Industrial/Office REITs;CNBC,Market Watch;https://www.cnbc.com/quotes/REXR,https://www.marketwatch.com/investing/stock/REXR/company-profile?mod=mw_quote_tab
REXR^C;Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share;;;271;11620 WILSHIRE BOULEVARD, SUITE 1000 Los Angeles, CA 90025 United States;;Industrial/Office REITs;CNBC,Market Watch;https://www.cnbc.com/quotes/REXR,https://www.marketwatch.com/investing/stock/REXR/company-profile?mod=mw_quote_tab
REYN;Reynolds Consumer Products Inc. Common Stock;4622905541.00;;;1900 W Field Ct Lake Forest, IL 60045-4828 United States;;;CNBC;https://www.cnbc.com/quotes/REYN
REZI;Resideo Technologies Inc. Common Stock ;2953735291.00;;;16100 N. 71st Street, Suite 550 Scottsdale, AZ 85254 United States;;;CNBC;https://www.cnbc.com/quotes/REZI
RF;Regions Financial Corporation Common Stock;19093276471.00;John Turner Jr.;;1900 Fifth Avenue North Birmingham, AL 35203 United States;;;CNBC;https://www.cnbc.com/quotes/RF
RF^C;Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C;;John Turner Jr.;;1900 Fifth Avenue North Birmingham, AL 35203 United States;;;CNBC;https://www.cnbc.com/quotes/RF
RF^E;Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E;;John Turner Jr.;;1900 Fifth Avenue North Birmingham, AL 35203 United States;;;CNBC;https://www.cnbc.com/quotes/RF
RF^F;Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F;;John Turner Jr.;;1900 Fifth Avenue North Birmingham, AL 35203 United States;;;CNBC;https://www.cnbc.com/quotes/RF
RFAI;RF Acquisition Corp II Ordinary Shares;0.00;Tse Meng Ng;;111 Somerset, #05-07 Singapore 238164 Singapore;;;CNBC;https://www.cnbc.com/quotes/RFAI
RFAIR;RF Acquisition Corp II Right;0.00;Tse Meng Ng;;111 Somerset, #05-07 Singapore 238164 Singapore;;;CNBC;https://www.cnbc.com/quotes/RFAIR
RFI;Cohen & Steers Total Return Realty Fund Inc. Common Stock;574921948.00;;;1166 Avenue Of The Americas, 30Th Floor New York, NY 10036 United States;;;CNBC;https://www.cnbc.com/quotes/RFI
RFIL;RF Industries Ltd. Common Stock;45560375.00;;;16868 Via Del Campo Court, Suite 200 San Diego, CA 92127 United States;;;CNBC;https://www.cnbc.com/quotes/RFIL
RFL;Rafael Holdings Inc. Class B Common Stock;44542550.00;Howard Jonas;;520 Broad Street Newark, NJ 07120 United States;;;CNBC;https://www.cnbc.com/quotes/RFL
RFM;RiverNorth Flexible Municipal Income Fund Inc. Common Stock;86522991.00;;;;;;;
RFMZ;RiverNorth Flexible Municipal Income Fund II Inc. Common Stock;309267301.00;;;;;;;
RGA;Reinsurance Group of America Incorporated Common Stock;13191420671.00;;;16600 Swingley Ridge Road Chesterfield, MO 63017-1706 United States;;;CNBC;https://www.cnbc.com/quotes/RGA
RGC;Regencell Bioscience Holdings Limited Ordinary Shares;7287204960.00;;;11/F First Commercial Building 33-35 Leighton Roa 999077 Hong Kong;;;CNBC;https://www.cnbc.com/quotes/RGC
RGCO;RGC Resources Inc. Common Stock;214996714.00;;;519 Kimballavenue N.E. Roanoke, VA 24016 United States;;;CNBC;https://www.cnbc.com/quotes/RGCO
RGEN;Repligen Corporation Common Stock;6638033265.00;;;BUILDING 1, SUITE 100, 41 SEYON STREET Waltham, MA 02453 United States;;;CNBC;https://www.cnbc.com/quotes/RGEN
RGLD;Royal Gold Inc. Common Stock;11885801013.00;;;1144 15th Street, Suite 2500 Denver, CO 80202-1161 United States;;;CNBC;https://www.cnbc.com/quotes/RGLD
RGLS;Regulus Therapeutics Inc. Common Stock;546256962.00;;;4224 Campus Point Court, Suite 210 San Diego, CA 92121 United States;;;CNBC;https://www.cnbc.com/quotes/RGLS
RGNX;REGENXBIO Inc. Common Stock;487057018.00;;;9804 Medical Center Drive Rockville, MD 20850 United States;;;CNBC;https://www.cnbc.com/quotes/RGNX
RGP;Resources Connection Inc. Common Stock;163362223.00;;;15950 NORTH DALLAS PARKWAY, SUITE 330 Dallas, TX 75248 United States;;;CNBC;https://www.cnbc.com/quotes/RGP
RGR;Sturm Ruger & Company Inc. Common Stock;590349945.00;;;1 Lacey Pl Southport, CT 06890-1241 United States;;;CNBC;https://www.cnbc.com/quotes/RGR
RGS;Regis Corporation Common Stock;56928876.00;Matthew Doctor;;3701 Wayzata Blvd, Suite 500 Minneapolis, MN 55416 United States;;;CNBC;https://www.cnbc.com/quotes/RGS
RGT;Royce Global Trust Inc. Common Stock;70691117.00;;;ONE MADISON AVENUE New York, NY 10010 United States;;;CNBC;https://www.cnbc.com/quotes/RGT
RGTI;Rigetti Computing Inc. Common Stock;4070326904.00;;;775 Heinz Avenue Berkeley, CA 94710 United States;;;CNBC;https://www.cnbc.com/quotes/RGTI
RGTIW;Rigetti Computing Inc. Warrants;1518388709.00;;;775 Heinz Avenue Berkeley, CA 94710 United States;;;CNBC;https://www.cnbc.com/quotes/RGTIW
RH;RH Common Stock;3462516945.00;Gary Friedman;;15 Koch Road, Suite K Corte Madera, CA 94925 United States;;;CNBC;https://www.cnbc.com/quotes/RH
RHI;Robert Half Inc. Common Stock;4629040056.00;;;2884 Sand Hill Rd, Ste 200 Menlo Park, CA 94025 United States;;;CNBC;https://www.cnbc.com/quotes/RHI
RHLD;Resolute Holdings Management Common Stock ;301649809.00;;;445 Park Avenue, Suite 5B New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/RHLD
RHP;Ryman Hospitality Properties Inc. (REIT);5662281630.00;;;One Gaylord Dr Nashville, TN 37214 United States;;;CNBC;https://www.cnbc.com/quotes/RHP
RIBB;Ribbon Acquisition Corp Class A Ordinary Shares;0.00;Angshuman Ghosh;;Shinjuku-ku, TKY 160-0023 Japan;;;CNBC;https://www.cnbc.com/quotes/RIBB
RIBBR;Ribbon Acquisition Corp Rights;0.00;Angshuman Ghosh;;Shinjuku-ku, TKY 160-0023 Japan;;;CNBC;https://www.cnbc.com/quotes/RIBBR
RIBBU;Ribbon Acquisition Corp Unit;0.00;Angshuman Ghosh;;Shinjuku-ku, TKY 160-0023 Japan;;;CNBC;https://www.cnbc.com/quotes/RIBBU
RICK;RCI Hospitality Holdings Inc. Common Stock;345243330.00;Eric Langan;;10737 Cutten Road Houston, TX 77066 United States;;;CNBC;https://www.cnbc.com/quotes/RICK
RIG;Transocean Ltd (Switzerland) Common Stock;2199321025.00;;;Turmstrasse 30 Steinhausen 6312 Switzerland;;;CNBC;https://www.cnbc.com/quotes/RIG
RIGL;Rigel Pharmaceuticals Inc. Common Stock;338682586.00;;;611 GATEWAY BOULEVARD, SUITE 900 South San Francisco, CA 94080 United States;;;CNBC;https://www.cnbc.com/quotes/RIGL
RILY;B. Riley Financial Inc. Common Stock;89813859.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILY
RILYG;B. Riley Financial Inc. 5.00% Senior Notes due 2026;309545220.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYG
RILYK;B. Riley Financial Inc. 5.50% Senior Notes Due 2026;625799794.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYK
RILYL;B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001;73196008.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYL
RILYN;B. Riley Financial Inc. 6.50% Senior Notes Due 2026;351539680.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYN
RILYP;B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock;79597342.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYP
RILYT;B. Riley Financial Inc. 6.00% Senior Notes Due 2028;214193093.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYT
RILYZ;B. Riley Financial Inc. 5.25% Senior Notes due 2028;195943649.00;Bryant Riley;;11100 Santa Monica Blvd, Suite 800 Los Angeles, CA 90025 United States;;;CNBC;https://www.cnbc.com/quotes/RILYZ
RIME;Algorhythm Holdings Inc. Common Stock;5984679.00;Gary Atkinson J.D.;;6301 NW 5th Way Ste 2900 Fort Lauderdale, FL 33309-6191 United States;;;CNBC;https://www.cnbc.com/quotes/RIME
RIO;Rio Tinto Plc Common Stock;77343047834.00;;;6 St James's Square London 00000 United Kingdom;;;CNBC;https://www.cnbc.com/quotes/RIO
RIOT;Riot Platforms Inc. Common Stock ;3054604994.00;;;3855 AMBROSIA STREET, SUITE 301 Castle Rock, CO 80109 United States;;;CNBC;https://www.cnbc.com/quotes/RIOT
RITM;Rithm Capital Corp. Common Stock;5900263169.00;Michael Nierenberg;;799 BROADWAY New York, NY 10003 United States;;;CNBC;https://www.cnbc.com/quotes/RITM
RITM^A;Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;;Michael Nierenberg;;799 BROADWAY New York, NY 10003 United States;;;CNBC;https://www.cnbc.com/quotes/RITM
RITM^B;Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;;Michael Nierenberg;;799 BROADWAY New York, NY 10003 United States;;;CNBC;https://www.cnbc.com/quotes/RITM
RITM^C;Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;;Michael Nierenberg;;799 BROADWAY New York, NY 10003 United States;;;CNBC;https://www.cnbc.com/quotes/RITM
RITM^D;Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock;;Michael Nierenberg;;799 BROADWAY New York, NY 10003 United States;;;CNBC;https://www.cnbc.com/quotes/RITM
RITR;Reitar Logtech Holdings Limited Ordinary shares;294828750.00;Kin Chung Chan;;77 Hoi Bun Road, Kwun Tong, Kowloon, Uni 999077 Hong Kong;;;CNBC;https://www.cnbc.com/quotes/RITR
RIV;RiverNorth Opportunities Fund Inc. Common Stock;0.00;;;360 S. ROSEMARY AVE., SUITE 1420 West Palm Beach, FL 33401 United States;;;CNBC;https://www.cnbc.com/quotes/RIV
RIV^A;RiverNorth Opportunities Fund Inc. 6.00% Series A Perpetual Preferred Stock;;;;360 S. ROSEMARY AVE., SUITE 1420 West Palm Beach, FL 33401 United States;;;CNBC;https://www.cnbc.com/quotes/RIV
RIVN;Rivian Automotive Inc. Class A Common Stock;17918620765.00;Robert Scaringe;;14600 Myford Road Irvine, CA 92618 United States;;;CNBC;https://www.cnbc.com/quotes/RIVN
RJF;Raymond James Financial Inc. Common Stock;29318969462.00;;;880 Carillon Pkwy St Petersburg, FL 33716 United States;;;CNBC;https://www.cnbc.com/quotes/RJF
RJF^B;Raymond James Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock;;;;880 Carillon Pkwy St Petersburg, FL 33716 United States;;;CNBC;https://www.cnbc.com/quotes/RJF
RKDA;Arcadia Biosciences Inc. Common Stock;5850931.00;;;202 Cousteau Place, Suite 105 Davis, CA 95618-7761 United States;;;CNBC;https://www.cnbc.com/quotes/RKDA
RKLB;Rocket Lab USA Inc. Common Stock;11729611430.00;Peter Beck;;3881 Mcgowen Street Long Beach, CA 90808 United States;;;CNBC;https://www.cnbc.com/quotes/RKLB
RKT;Rocket Companies Inc. Class A Common Stock;25361928818.00;;;1050 Woodward Avenue Detroit, MI 48226 United States;;;CNBC;https://www.cnbc.com/quotes/RKT
RL;Ralph Lauren Corporation Common Stock;16928336047.00;;;650 Madison Ave New York, NY 10022-1029 United States;;;CNBC;https://www.cnbc.com/quotes/RL
RLAY;Relay Therapeutics Inc. Common Stock;498904851.00;;;399 Binney Street, 2Nd Floor Cambridge, MA 02139 United States;;;CNBC;https://www.cnbc.com/quotes/RLAY
RLGT;Radiant Logistics Inc. Common Stock;282859068.00;Bohn Crain;;700 S Renton Village Place Seventh Floor Renton, WA 98057 United States;;;CNBC;https://www.cnbc.com/quotes/RLGT
RLI;RLI Corp. Common Stock (DE);6870129325.00;;;9025 N. Lindbergh Drive Peoria, IL 61615-1499 United States;;;CNBC;https://www.cnbc.com/quotes/RLI
RLJ;RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value;1080202477.00;;;7373 WISCONSIN AVE, SUITE 1500 Bethesda, MD 20814 United States;;;CNBC;https://www.cnbc.com/quotes/RLJ
RLJ^A;RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares;;;;7373 WISCONSIN AVE, SUITE 1500 Bethesda, MD 20814 United States;;;CNBC;https://www.cnbc.com/quotes/RLJ
RLMD;Relmada Therapeutics Inc. Common Stock;21222723.00;;;2222 Ponce De Leon Blvd. 3Rd Floor Coral Gables, FL 33134 United States;;;CNBC;https://www.cnbc.com/quotes/RLMD
RLTY;Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest;0.00;;;1166 Avenue Of The Americas, 30Th Floor New York, NY 10017 United States;;;CNBC;https://www.cnbc.com/quotes/RLTY
RLX;RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share;3110165329.00;Ying Wang;;35F Pearl International Financial Center No. 9 Jian'an First Road Shenzhen, GNG 518101 China;;;CNBC;https://www.cnbc.com/quotes/RLX
RLYB;Rallybio Corporation Common Stock;13703478.00;Stephen Uden M.D.;;234 CHURCH STREET, SUITE 1020 New Haven, CT 06510 United States;;;CNBC;https://www.cnbc.com/quotes/RLYB
RM;Regional Management Corp. Common Stock;260912306.00;;;979 Batesville Road, Suite B Greer, SC 29651 United States;;;CNBC;https://www.cnbc.com/quotes/RM
RMAX;RE/MAX Holdings Inc. Class A Common Stock;143331888.00;;;5075 South Syracuse Street Denver, CO 80237 United States;;;CNBC;https://www.cnbc.com/quotes/RMAX
RMBI;Richmond Mutual Bancorporation Inc. Common Stock;138419590.00;Garry Kleer;;31 N. 9TH STREET Richmond, IN 47374 United States;;;CNBC;https://www.cnbc.com/quotes/RMBI
RMBL;RumbleOn Inc. Class B Common Stock;67767660.00;Michael Quartieri;;901 W. WALNUT HILL LANE, SUITE 110A Irving, TX 75038 United States;;;CNBC;https://www.cnbc.com/quotes/RMBL
RMBS;Rambus Inc. Common Stock;5744389268.00;;;4453 North First Street, Suite 100 San Jose, CA 95134 United States;;;CNBC;https://www.cnbc.com/quotes/RMBS
RMCF;Rocky Mountain Chocolate Factory Inc. Common Stock;9455381.00;;;265 Turner Dr Durango, CO 81303-7941 United States;;;CNBC;https://www.cnbc.com/quotes/RMCF
RMCO;Royalty Management Holding Corporation Class A Common Stock;17253538.00;Thomas Sauve;;12115 Visionary Way Suite 174 Fishers, IN 46038 United States;;;CNBC;https://www.cnbc.com/quotes/RMCO
RMD;ResMed Inc. Common Stock;35617925373.00;Michael Farrell;;9001 Spectrum Center Blvd San Diego, CA 92123-1438 United States;;;CNBC;https://www.cnbc.com/quotes/RMD
RMI;RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock;91520128.00;;;360 S. ROSEMARY AVE, SUITE 1420 West Palm Beach, FL 33401 United States;;;CNBC;https://www.cnbc.com/quotes/RMI
RMM;RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock;270432904.00;;;;;;;
RMMZ;RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock;283658454.00;;;;;;;
RMNI;Rimini Street Inc. (DE) Common Stock;324918900.00;Seth Ravin;;1700 S. PAVILION CENTER DR., SUITE 330 Las Vegas, NV 89135 United States;;;CNBC;https://www.cnbc.com/quotes/RMNI
RMR;The RMR Group Inc. Class A Common Stock;461263750.00;Adam Portnoy;;Two Newton Place 255 Washington Street, Suite 300 Newton, MA 02458-1637 United States;;;CNBC;https://www.cnbc.com/quotes/RMR
RMSG;Real Messenger Corporation Ordinary Shares;17990105.00;;;695 Town Center Driv, Suite 1200 Costa Mesa, CA 92626 United States;;;CNBC;https://www.cnbc.com/quotes/RMSG
RMSGW;Real Messenger Corporation Warrants;339295.00;;;695 Town Center Driv, Suite 1200 Costa Mesa, CA 92626 United States;;;CNBC;https://www.cnbc.com/quotes/RMSGW
RMT;Royce Micro-Cap Trust Inc. Common Stock;399765084.00;;;One Madison Avenue New York, NY 10010 United States;;;CNBC;https://www.cnbc.com/quotes/RMT
RMTI;Rockwell Medical Inc. Common Stock;33467271.00;;;30142 WIXOM ROAD Wixom, MI 48393 United States;;;CNBC;https://www.cnbc.com/quotes/RMTI
RNA;Avidity Biosciences Inc. Common Stock;3686063018.00;;;10578 SCIENCE CENTER DRIVE, SUITE 125 San Diego, CA 92121 United States;;;CNBC;https://www.cnbc.com/quotes/RNA
RNAC;Cartesian Therapeutics Inc. Common Stock;237741306.00;;;7495 New Horizon Way Frederick, MD 21703 United States;;;CNBC;https://www.cnbc.com/quotes/RNAC
RNAZ;TransCode Therapeutics Inc. Common Stock;5810331.00;;;6 Liberty Square, #2382 Boston, MA 02109 United States;;;CNBC;https://www.cnbc.com/quotes/RNAZ
RNG;RingCentral Inc. Class A Common Stock;2332046288.00;Vladimir Shmunis;;20 Davis Dr Belmont, CA 94002-3002 United States;;;CNBC;https://www.cnbc.com/quotes/RNG
RNGR;Ranger Energy Services Inc. Class A Common Stock;247253921.00;;;10350 Richmond Avenue, Suite 550 Houston, TX 77042 United States;;;CNBC;https://www.cnbc.com/quotes/RNGR
RNP;Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares;1038790596.00;;;1166 Avenue Of The Americas, 30Th Floor New York, NY 10036 United States;;;CNBC;https://www.cnbc.com/quotes/RNP
RNR;RenaissanceRe Holdings Ltd. Common Stock;11626883814.00;;;Renaissance House, 12 Crow Lane Pembroke HM 19 Bermuda;;;CNBC;https://www.cnbc.com/quotes/RNR
RNR^F;RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share;;;;Renaissance House, 12 Crow Lane Pembroke HM 19 Bermuda;;;CNBC;https://www.cnbc.com/quotes/RNR
RNR^G;RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares;;;;Renaissance House, 12 Crow Lane Pembroke HM 19 Bermuda;;;CNBC;https://www.cnbc.com/quotes/RNR
RNST;Renasant Corporation Common Stock;3290211087.00;;;209 Troy St Tupelo, MS 38804-4827 United States;;;CNBC;https://www.cnbc.com/quotes/RNST
RNTX;Rein Therapeutics Inc. Common Stock;45415159.00;;;12407 N. Mopac Expy., Suite 250 #390 Austin, TX 78758 United States;;;CNBC;https://www.cnbc.com/quotes/RNTX
RNW;ReNew Energy Global plc Class A Ordinary Shares;3365996828.00;Sumant Sinha;;C/O Vistra (UK) Ltd 3rd Floor, 11-12 St James's Square London SW1Y 4LB United Kingdom;;;CNBC;https://www.cnbc.com/quotes/RNW
RNWWW;ReNew Energy Global plc Warrant;83050720.00;Sumant Sinha;;C/O Vistra (UK) Ltd 3rd Floor, 11-12 St James's Square London SW1Y 4LB United Kingdom;;;CNBC;https://www.cnbc.com/quotes/RNWWW
RNXT;RenovoRx Inc. Common Stock;43520956.00;;;2570 W. EL CAMINO REAL, STE. 320, Mountain View, CA 94040 United States;;;CNBC;https://www.cnbc.com/quotes/RNXT
ROAD;Construction Partners Inc. Class A Common Stock;5745416177.00;;;290 Healthwest Dr Ste 2 Dothan, AL 36303-2051 United States;;;CNBC;https://www.cnbc.com/quotes/ROAD
ROCK;Gibraltar Industries Inc. Common Stock;1742290469.00;William Bosway;;3556 Lake Shore Rd PO Box 2028 Buffalo, NY 14219-0228 United States;;;CNBC;https://www.cnbc.com/quotes/ROCK
ROG;Rogers Corporation Common Stock;1211711485.00;;;2225 W Chandler Blvd Chandler, AZ 85224 United States;;;CNBC;https://www.cnbc.com/quotes/ROG
ROIV;Roivant Sciences Ltd. Common Shares;7756282608.00;;;11-12 St. James's Square Suite 1, 3rd Floor London SW1Y4LB United Kingdom;;;CNBC;https://www.cnbc.com/quotes/ROIV
ROK;Rockwell Automation Inc. Common Stock;34439390549.00;Blake Moret;;1201 South 2Nd Street Milwaukee, WI 53204 United States;;;CNBC;https://www.cnbc.com/quotes/ROK
ROKU;Roku Inc. Class A Common Stock;10120799570.00;Anthony Wood;;1173 Coleman Avenue San Jose, CA 95110 United States;;;CNBC;https://www.cnbc.com/quotes/ROKU
ROL;Rollins Inc. Common Stock;27561843953.00;;;2170 PIEDMONT RD NE Atlanta, GA 30324 United States;;;CNBC;https://www.cnbc.com/quotes/ROL
ROLR;High Roller Technologies Inc. Common Stock;20561512.00;;;400 South 4Th Street, Suite 500-#390 Las Vegas, NV 89101 United States;;;CNBC;https://www.cnbc.com/quotes/ROLR
ROMA;Roma Green Finance Limited Ordinary Shares;35797336.00;Huen Ling Luk;;Flat 605, 6/F, Tai Tung Building, 8 Flem 000 Hong Kong;;;CNBC;https://www.cnbc.com/quotes/ROMA
ROOT;Root Inc. Class A Common Stock;1991366597.00;Alexander Timm;;80 E Rich St Ste 500 Columbus, OH 43215-5249 United States;;;CNBC;https://www.cnbc.com/quotes/ROOT
ROP;Roper Technologies Inc. Common Stock;60964455561.00;;;6496 University Parkway Sarasota, FL 34240 United States;;;CNBC;https://www.cnbc.com/quotes/ROP
ROST;Ross Stores Inc. Common Stock;45134034835.00;;;5130 Hacienda Drive Dublin, CA 94568 United States;;;CNBC;https://www.cnbc.com/quotes/ROST
RPAY;Repay Holdings Corporation Class A Common Stock;407669539.00;;;3060 Peachtree Road Nw, Suite 1100 Atlanta, GA 30305 United States;;;CNBC;https://www.cnbc.com/quotes/RPAY
RPD;Rapid7 Inc. Common Stock;1474934282.00;Corey Thomas;;120 Causeway Street Boston, MA 02114 United States;;;CNBC;https://www.cnbc.com/quotes/RPD
RPID;Rapid Micro Biosystems Inc. Class A Common Stock;143329662.00;;;25 Hartwell Avenue Lexington, MA 02421 United States;;;CNBC;https://www.cnbc.com/quotes/RPID
RPM;RPM International Inc. Common Stock;14373047991.00;Frank Sullivan;;2628 Pearl Rd, P O Box 777 Medina, OH 44258 United States;;;CNBC;https://www.cnbc.com/quotes/RPM
RPRX;Royalty Pharma plc Class A Ordinary Shares ;18244696729.00;Pablo Legorreta;;110 East 59th Street New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/RPRX
RPT;Rithm Property Trust Inc. Common stock;121279640.00;;;799 Broadway, Floor 8 New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/RPT
RPT^C;Rithm Property Trust Inc. 9.875% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;;;;799 Broadway, Floor 8 New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/RPT
RPTX;Repare Therapeutics Inc. Common Shares;56616652.00;;;7210 Frederick-Banting, Suite 100 St-laurent, QC H4S 2A1 Canada;;;CNBC;https://www.cnbc.com/quotes/RPTX
RQI;Cohen & Steers Quality Income Realty Fund Inc Common Shares;1616976912.00;;;1166 Avenue Of The Americas, 30Th Floor New York, NY 10036 United States;;;CNBC;https://www.cnbc.com/quotes/RQI
