Symbol,Name,Market Capital,CEO,Employees,Headquarters,Founded,Industry,Source,Source Link
DK,Delek US Holdings Inc. Common Stock,1666823198.00,Avigal Soreq CPA,,"310 SEVEN SPRINGS WAY, SUITE 500 Brentwood, TN 37027 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DK
DKI,DarkIris Inc. Class A Ordinary Shares,137725000.00,Zhifang Hong,,13F Liberal Factory Building 3 Wing Ming Street 00000 Hong Kong,,,CNBCScraper,https://www.cnbc.com/quotes/DKI
DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests,2342784987.00,,,"310 Seven Springs Way, Suite 500 Brentwood, TN 37027 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DKL
DKNG,DraftKings Inc. Class A Common Stock,23820634007.00,Jason Robins,,"222 Berkeley Street, 5th Floor Boston, MA 02116 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DKNG
DKS,Dick's Sporting Goods Inc Common Stock,17034025221.00,Lauren Hobart,,"345 Court Street Coraopolis, PA 15108 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DKS
DLB,Dolby Laboratories Common Stock,6870111181.00,Kevin Yeaman,,"1275 Market Street San Francisco, CA 94103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLB
DLHC,DLH Holdings Corp.,80276491.00,Zachary Parker,,"3565 Piedmont Road Ne, Building 3, Suite 700 Atlanta, GA 30305 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLHC
DLNG,Dynagas LNG Partners LP Common Units,132406793.00,Tony Lauritzen,,"23, Rue Basse Monaco 98000 Monaco",,,CNBCScraper,https://www.cnbc.com/quotes/DLNG
DLNG^A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,,,,,,,,
DLO,DLocal Limited Class A Common Shares,4127970467.00,Pedro Arnt,,"Dr Luis Bonavita, 1294 Montevideo 11300 Uruguay",,,CNBCScraper,https://www.cnbc.com/quotes/DLO
DLPN,Dolphin Entertainment Inc. Common Stock,13967892.00,William O'Dowd IV,,"150 Alhambra Cir Ste 1200 Coral Gables, FL 33134-4535 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLPN
DLR,Digital Realty Trust Inc. Common Stock,57173694923.00,Andrew Power,,"2323 Bryan Street, Suite 1800 Dallas, TX 75201 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLR
DLR^J,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock,,,,,,,,
DLR^K,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share,,,,,,,,
DLR^L,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock,,,,,,,,
DLTH,Duluth Holdings Inc. Class B Common Stock,85304012.00,Stephanie Pugliese,,"201 E Front St Mount Horeb, WI 53572-2169 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLTH
DLTR,Dollar Tree Inc. Common Stock,22783322451.00,Michael Creedon Jr.,,"500 Volvo Parkway Chesapeake, VA 23320 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLTR
DLX,Deluxe Corporation Common Stock,882443917.00,Barry Mccarthy,,"801 S. Marquette Ave. Minneapolis, MN 55402 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLX
DLXY,Delixy Holdings Limited Ordinary Shares,86655000.00,Dongjian Xie,,"883 North Brige Road, #04-01 198785 Singapore",,,CNBCScraper,https://www.cnbc.com/quotes/DLXY
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,743159575.00,Ronald Redell,,"2002 N. Tampa St., Suite 200 Tampa, FL 33602 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DLY
DMA,Destra Multi-Alternative Fund Common Stock,0.00,,,,,,,
DMAA,Drugs Made In America Acquisition Corp. Ordinary Shares,0.00,Lynn Stockwell,,"1 East Broward Boulevard, Suite 700 Ft Lauderdale, FL 33301 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMAA
DMAAR,Drugs Made In America Acquisition Corp. Rights,0.00,Lynn Stockwell,,"1 East Broward Boulevard, Suite 700 Ft Lauderdale, FL 33301 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMAAR
DMAC,DiaMedica Therapeutics Inc. Common Stock,295143693.00,Rick Pauls,,"301 CARLSON PARKWAY, SUITE 210 Minneapolis, MN 55305 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMAC
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock,0.00,,,,,,,
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,1191304960.00,Bradley Ehrman,,"SUITE 300, 3838 OAK LAWN AVENUE Dallas, TX 75219-4541 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMLP
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,0.00,Jane Trust,,"620 Eighth Avenue, 47th Floor New York, NY 10018 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMO
DMRC,Digimarc Corporation Common Stock,187760733.00,Riley Mccormack,,"8500 Sw Creekside Place Beaverton, OR 97008 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMRC
DMYY,dMY Squared Technology Group Inc. Class A Common Stock,0.00,Harry You,,"1180 North Town Center Drive Suite 100 Las Vegas, NV 89144 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DMYY
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,750060871.00,Jason Kelly,,"27 Drydock Avenue, 8Th Floor Boston, MA 02210 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DNA
DNLI,Denali Therapeutics Inc. Common Stock,2232661485.00,Ryan Watts Ph.D.,,"161 Oyster Point Blvd. South San Francisco, CA 94080 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DNLI
DNN,Denison Mines Corp Ordinary Shares (Canada),2080002672.00,David Cates CPA,,"1100 - 40 University Avenue Toronto, ON M5J 1T1 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/DNN
DNOW,DNOW Inc. Common Stock,1680191456.00,David Cherechinsky,,"7402 NORTH ELDRIDGE PARKWAY Houston, TX 77041 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DNOW
DNP,DNP Select Income Fund Inc. Common Stock,0.00,David Grumhaus Jr.,,"10 South Wacker Drive, Suite 1900 Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DNP
DNTH,Dianthus Therapeutics Inc. Common Stock,758679292.00,Marino Garcia,,"7 Times Square, 43Rd Floor New York, NY 10036 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DNTH
DNUT,Krispy Kreme Inc. Common Stock,607760000.00,Joshua Charlesworth,,"2116 Hawkins Street Charlotte, NC 28203 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DNUT
DOC,Healthpeak Properties Inc. Common Stock,12466926747.00,Scott Brinker,,"4600 South Syracuse Street, Suite 500 Denver, CO 80237 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOC
DOCN,DigitalOcean Holdings Inc. Common Stock,2969643185.00,Paddy Srinivasan,,"105 Edgeview Drive, Suite 425 Broomfield, CO 80021 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOCN
DOCS,Doximity Inc. Class A Common Stock,12725125244.00,Jeffrey Tangney,,"500 Third Street, Suite 510 San Francisco, CA 94107 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOCS
DOCU,DocuSign Inc. Common Stock,15490132102.00,Allan Thygesen,,"221 Main St., Suite 1550 San Francisco, CA 94105 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOCU
DOGZ,Dogness (International) Corporation Class A Common Stock,135708814.00,Silong Chen,,"No. 16 N. Dongke Road Tongsha Industrial Zone Dongguan, GNG 523217 China",,,CNBCScraper,https://www.cnbc.com/quotes/DOGZ
DOLE,Dole plc Ordinary Shares,1400431860.00,Rory Byrne,,"29 North Anne Street, Dublin 7 Dublin D07 PH36 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/DOLE
DOMH,Dominari Holdings Inc. Common Stock,98344372.00,Anthony Hayes,,"725 FIFTH AVENUE, 22ND FLOOR New York, NY 10022 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOMH
DOMO,Domo Inc. Class B Common Stock,590650798.00,Joshua James,,"802 EAST 1050 SOUTH American Fork, UT 84003 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOMO
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,4605855501.00,Jose Boisjoli,,"726 Saint-Joseph Street Valcourt, QC J0E 2L0 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/DOOO
DORM,Dorman Products Inc. Common Stock,4940135175.00,Kevin Olsen,,"3400 E Walnut St Colmar, PA 18915 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DORM
DOUG,Douglas Elliman Inc. Common Stock,241286035.00,Michael Liebowitz,,"4400 Biscayne Blvd, Floor 10 Miami, FL 33137 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOUG
DOV,Dover Corporation Common Stock,24527868264.00,Richard Tobin,,"3005 Highland Parkway, Suite 200 Downers Grove, IL 60515 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOV
DOW,Dow Inc. Common Stock ,17458831439.00,James Fitterling,,"2211 H.H. Dow Way Midland, MI 48674 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOW
DOX,Amdocs Limited Ordinary Shares,9660045561.00,Shuky Sheffer,,"625 Maryville Centre Drive, Suite 200 Saint Louis, MI 63141 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DOX
DOYU,DouYu International Holdings Limited ADS,232980791.00,,,"Blding F4, Optical Valley Software Park Guanshan Avenue Donghu Development Area Wuhan, HUB 430073 China",,,CNBCScraper,https://www.cnbc.com/quotes/DOYU
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,0.00,David Grumhaus Jr.,,"10 South Wacker Drive, 19th Floor Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DPG
DPRO,Draganfly Inc. Common Shares,108290956.00,Cameron Chell,,"2108 St. George Avenue Saskatoon, SK S7M 0K7 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/DPRO
DPZ,Domino's Pizza Inc Common Stock,15558790494.00,Russell Weiner,,"30 Frank Lloyd Wright Drive Ann Arbor, MI 48105 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DPZ
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,1699887725.00,Xiang Xu,,"666 Longdu Avenue Chongqing, CHO 404000 China",,,CNBCScraper,https://www.cnbc.com/quotes/DQ
DRCT,Direct Digital Holdings Inc. Class A Common Stock,10357998.00,Mark Walker,,"1177 West Loop South Suite 1310 Houston, TX 77027 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRCT
DRD,DRDGOLD Limited American Depositary Shares,1597759936.00,Daniel Pretorius,,"Cycad House, Building 17,Ground Floor, Constantia Office Park, Cnr 14th Avenue Johannesburg 1709 South Africa",,,CNBCScraper,https://www.cnbc.com/quotes/DRD
DRDB,Roman DBDR Acquisition Corp. II Ordinary shares,0.00,Dixon Doll Jr.,,"9858 Clint Moore Road, Suite 205 Boca Raton, FL 33496 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRDB
DRDBU,Roman DBDR Acquisition Corp. II Unit,0.00,Dixon Doll Jr.,,"9858 Clint Moore Road, Suite 205 Boca Raton, FL 33496 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRDBU
DRH,Diamondrock Hospitality Company Common Stock,1754411290.00,Jeffrey Donnelly,,"2 Bethesda Metro Ctr Ste 1400 Bethesda, MD 20814-5390 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRH
DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,,,,,,,,
DRI,Darden Restaurants Inc. Common Stock,24218980780.00,Ricardo Cardenas CPA,,"1000 Darden Center Dr Orlando, FL 32837-4032 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRI
DRIO,DarioHealth Corp. Common Stock,22822374.00,Erez Raphael,,"322 W 57Th St. #33B New York, NY 10019 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRIO
DRMA,Dermata Therapeutics Inc. Common Stock,3912069.00,Gerald Proehl,,"3525 Del Mar Heights Rd., #322 San Diego, CA 92130 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRMA
DRMAW,Dermata Therapeutics Inc. Warrant,15131.00,Gerald Proehl,,"3525 Del Mar Heights Rd., #322 San Diego, CA 92130 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRMAW
DRRX,DURECT Corporation Common Stock,59624039.00,James Brown,,"10240 Bubb Road Cupertino, CA 95014 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRRX
DRS,Leonardo DRS Inc. Common Stock,11086710592.00,William Lynn III,,"2345 Crystal Drive, Suite 1000 Arlington, VA 22202 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRS
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,240701549.00,Uzi Sofer,,Kiryat Hamada 5 Jerusalem 9777605 Israel,,,CNBCScraper,https://www.cnbc.com/quotes/DRTS
DRTSW,Alpha Tau Medical Ltd. Warrant,19706560.00,Uzi Sofer,,Kiryat Hamada 5 Jerusalem 9777605 Israel,,,CNBCScraper,https://www.cnbc.com/quotes/DRTSW
DRUG,Bright Minds Biosciences Inc. Common Stock,275486188.00,Ian Mcdonald,,"19 Vestry Street New York, NY 10013 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRUG
DRVN,Driven Brands Holdings Inc. Common Stock,3026036697.00,Daniel Rivera J.D.,,"440 S. Church Street, Suite 700 Charlotte, NC 28202 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DRVN
DSGN,Design Therapeutics Inc. Common Stock,314923137.00,Pratik Shah Ph.D.,,"6005 Hidden Valley Road, Suite 110 Carlsbad, CA 92011 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DSGN
DSGR,Distribution Solutions Group Inc. Common Stock,1490520746.00,John King,,"301 COMMERCE STREET, SUITE 1700 Fort Worth, TX 76102 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DSGR
DSGX,Descartes Systems Group Inc. (The) Common Stock,8573993859.00,Edward Ryan,,"120 Randall Drive Waterloo, ON N2V 1C6 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/DSGX
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,1271900445.00,,,,,,,
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,0.00,,,"240 E Greenwich St New York, NY 10007-2470 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DSM
DSP,Viant Technology Inc. Class A Common Stock,654691783.00,Tim Vanderhook,,"2722 Michelson Drive, Suite 100 Irvine, CA 92612 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DSP
DSS,DSS Inc. Common Stock,11183797.00,Jason Grady,,"275 WIREGRASS PKWY West Henrietta, NY 14586 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DSS
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,0.00,John Perlowski,,"100 Bellevue Pkwy Wilmington, DE 19809 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DSU
DSWL,Deswell Industries Inc. Common Shares,60553908.00,Kin Chung So,,32 Rua do Comandante Mata e Oliveira Macau Macau,,,CNBCScraper,https://www.cnbc.com/quotes/DSWL
DSX,Diana Shipping inc. common stock,189859292.00,Semiramis Paliou,,"175 64 Palaio Faliro, Pendelis 16 Athina 00000 Greece",,,CNBCScraper,https://www.cnbc.com/quotes/DSX
DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),,,,,,,,
DSY,Big Tree Cloud Holdings Limited Ordinary Shares,61064768.00,Wei Ng,,"Shenzhen, GNG 518083 China",,,CNBCScraper,https://www.cnbc.com/quotes/DSY
DSYWW,Big Tree Cloud Holdings Limited Warrants,1198691.00,Wei Ng,,"Shenzhen, GNG 518083 China",,,CNBCScraper,https://www.cnbc.com/quotes/DSYWW
DT,Dynatrace Inc. Common Stock,15256215845.00,Rick McConnell,,"280 CONGRESS STREET, 11TH FLOOR Boston, MA 02210 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DT
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,3684683503.00,Joi Harris,,"One Energy Plaza Detroit, MI 48226 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTB
DTCK,Davis Commodities Limited Class A Ordinary Shares,18096162.00,,,10 Bukit Batok Crescent #10-01 The Spire 658079 Singapore,,,CNBCScraper,https://www.cnbc.com/quotes/DTCK
DTE,DTE Energy Company Common Stock,28366873280.00,Joi Harris,,"One Energy Plaza Detroit, MI 48226 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTE
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,79504403.00,David Grumhaus Jr.,,"10 SOUTH WACKER DRIVE, SUITE 1900 Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTF
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,3645241821.00,Joi Harris,,"One Energy Plaza Detroit, MI 48226 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTG
DTI,Drilling Tools International Corporation Common Stock,71322594.00,R. Wayne Prejean,,"3701 Briarpark Drive, Suite 150 Houston, TX 77042 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTI
DTIL,Precision BioSciences Inc. Common Stock,57756256.00,Michael Amoroso,,"302 E Pettigrew St Ste A100 Durham, NC 27701-2393 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTIL
DTM,DT Midstream Inc. Common Stock ,10583907171.00,David Slater,,"500 Woodward Avenue, Suite 2900 Detroit, MI 48226-1279 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTM
DTSQ,DT Cloud Star Acquisition Corporation Ordinary Shares,0.00,Sam Sun,,"300 Cadman Plaza West, 12Th Floor Brooklyn, NY 11201 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTSQ
DTSQR,DT Cloud Star Acquisition Corporation Right,0.00,Sam Sun,,"300 Cadman Plaza West, 12Th Floor Brooklyn, NY 11201 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTSQR
DTSQU,DT Cloud Star Acquisition Corporation Units,0.00,Sam Sun,3,"300 Cadman Plaza West, 12Th Floor Brooklyn, NY 11201 United States",,Shell companies,"MarketWatchScraper,CNBCScraper","https://www.marketwatch.com/investing/stock/DTSQU/company-profile,https://www.cnbc.com/quotes/DTSQU"
DTSS,Datasea Inc. Common Stock,15766974.00,Zhixin Liu,,"1 Xinghuo Rd. Changning Building Suite 11D2E, Fengtai District Beijing, BEJ 100070 China",,,CNBCScraper,https://www.cnbc.com/quotes/DTSS
DTST,Data Storage Corporation Common Stock,33044084.00,Charles Piluso,,"48 South Service Road Melville, NY 11747 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTST
DTSTW,Data Storage Corporation Warrant,1669634.00,Charles Piluso,,"48 South Service Road Melville, NY 11747 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTSTW
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,4710167250.00,Joi Harris,,"One Energy Plaza Detroit, MI 48226 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DTW
DUK,Duke Energy Corporation (Holding Company) Common Stock,95251220963.00,Harry Sideris,,"525 South Tryon Street Charlotte, NC 28202-1803 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DUK
DUK^A,Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,,,,,,,,
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,19051799442.00,Harry Sideris,,"525 South Tryon Street Charlotte, NC 28202-1803 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DUKB
DUO,Fangdd Network Group Ltd. Class A Ordinary Shares,9331910.00,Xi Zeng,,"18/F, Unit B2, Kexing Science Park 15 Keyuan Road, Technology Park Shenzhen, GNG 518057 China",,,CNBCScraper,https://www.cnbc.com/quotes/DUO
DUOL,Duolingo Inc. Class A Common Stock,13648513219.00,Luis von Ahn Ph.D.,,"5900 PENN AVE, SECOND FLOOR Pittsburgh, PA 15206 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DUOL
DUOT,Duos Technologies Group Inc. Common Stock,124251520.00,Charles Ferry,,"7660 CENTURION PARKWAY, SUITE 100 Jacksonville, FL 32256 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DUOT
DV,DoubleVerify Holdings Inc. Common Stock,2662233726.00,Mark Zagorski,,"462 Broadway New York, NY 10013 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DV
DVA,DaVita Inc. Common Stock,9849840000.00,Javier Rodriguez,,"2000 16th St Denver, CO 80202-5158 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DVA
DVAX,Dynavax Technologies Corporation Common Stock,1186746918.00,Ryan Spencer,,"2100 Powell Street, Suite 720 Emeryville, CA 94608 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DVAX
DVLT,Datavault AI Inc. Common Stock,34876178.00,Nathaniel Bradley,,"15268 Nw Greenbrier Pkwy Beaverton, OR 97006 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DVLT
DVN,Devon Energy Corporation Common Stock,22916280000.00,Clay Gaspar,,"333 W Sheridan Ave Oklahoma City, OK 73102-5010 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DVN
DVS,Dolly Varden Silver Corporation Common Shares,329484286.00,Shawn Khunkhun,,"Suite 1130 - 1055 W Hastings Street Vancouver, BC V6E 2E9 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/DVS
DWSN,Dawson Geophysical Company Common Stock,50607916.00,William Clark,,"508 West Wall, Suite 800 Midland, TX 79701 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DWSN
DWTX,Dogwood Therapeutics Inc. Common Stock,9479195.00,Gregory Duncan,,"44 Milton Avenue Alpharetta, GA 30009 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DWTX
DX,Dynex Capital Inc. Common Stock,1639491421.00,Byron Boston,,"STE 100, 4991 LAKE BROOK DRIVE Glen Allen, VA 23060 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DX
DX^C,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,Raul Fernandez,,"20408 Bashan Drive, Suite 231 Ashburn, VA 20147 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXC
DXC,DXC Technology Company Common Stock ,2629333430.00,Raul Fernandez,,"20408 Bashan Drive, Suite 231 Ashburn, VA 20147 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXC
DXCM,DexCom Inc. Common Stock,29544977665.00,Jacob Leach,,"6340 Sequence Dr San Diego, CA 92121-4356 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXCM
DXF,Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60000) Ordinary Shares),1110115.00,Longwen He,,"6th Floor, Block 1, Hubei Daily Culture No. 181 Donghu Road, Wuchang District 443000 Wuhan, HUB 430063 China",,,CNBCScraper,https://www.cnbc.com/quotes/DXF
DXLG,Destination XL Group Inc. Common Stock,69509267.00,Harvey Kanter,,"555 Turnpike Street Canton, MA 02021 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXLG
DXPE,DXP Enterprises Inc. Common Stock,1959877210.00,David Little,,"5301 Hollister Street Houston, TX 77040 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXPE
DXR,Daxor Corporation Common Stock,53240000.00,Michael Feldschuh,,"SUITE 7120, 350 FIFTH AVENUE New York, NY 10118 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXR
DXST,Decent Holding Inc Class A Ordinary Shares,19175000.00,Haicheng Xu,,"Lashan District Yantai, SDG 264600 China",,,CNBCScraper,https://www.cnbc.com/quotes/DXST
DXYZ,Destiny Tech100 Inc. Common Stock,0.00,Sohail Prasad,,"1401 Lavaca Street #144 Austin, TX 78701 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DXYZ
DY,Dycom Industries Inc. Common Stock,7310041879.00,Daniel Peyovich,,"300 Banyan Boulevard, Suite 1101 West Palm Beach, FL 33401 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DY
DYAI,Dyadic International Inc. Common Stock,33339818.00,Mark Emalfarb,,"1044 NORTH U.S. HIGHWAY ONE, SUITE 201 Jupiter, FL 33477 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DYAI
DYCQ,DT Cloud Acquisition Corporation Ordinary Shares,0.00,Guojian Chen,,30 Orange Street London WC2H 7HF United Kingdom,,,CNBCScraper,https://www.cnbc.com/quotes/DYCQ
DYN,Dyne Therapeutics Inc. Common Stock,1919137853.00,John Cox,,"1560 Trapelo Road Waltham, MA 02451 United States",,,CNBCScraper,https://www.cnbc.com/quotes/DYN
E,ENI S.p.A. Common Stock,58743113058.00,Claudio Descalzi,,"Piazza Ezio Vanoni, 1 San Donato Milanese 20097 Italy",,,CNBCScraper,https://www.cnbc.com/quotes/E
EA,Electronic Arts Inc. Common Stock,43023145751.00,Andrew Wilson,,"209 Redwood Shores Pkwy Redwood City, CA 94065-1175 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EA
EAD,Allspring Income Opportunities Fund Common Shares,0.00,,,"1415 VANTAGE PARK DRIVE, 3RD FLOOR Charlotte, NC 28203 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EAD
EAF,GrafTech International Ltd. Common Stock,2550536257.00,Timothy Flanagan,,"982 Keynote Circle Brooklyn Heights, OH 44131 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EAF
EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,9312093179.00,Laura Landreaux J.D.,,"425 West Capitol Ave Little Rock, AR 72201 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EAI
EARN,Ellington Credit Company Common Shares of Beneficial Interest,214463003.00,Laurence Penn,,"53 FOREST AVENUE Old Greenwich, CT 06870 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EARN
EAT,Brinker International Inc. Common Stock,6940815354.00,Kevin Hochman,,"3000 Olympus Blvd. Dallas, TX 75019 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EAT
EB,Eventbrite Inc. Class A Common Stock,255725220.00,Julia Hartz,,"95 Third Street, 2Nd Floor San Francisco, CA 94103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EB
EBAY,eBay Inc. Common Stock,41408770000.00,James Iannone,,"2025 Hamilton Avenue San Jose, CA 95125 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EBAY
EBC,Eastern Bankshares Inc. Common Stock,3618380230.00,Denis Sheahan,,"125 High Street Ste 901, Oliver Street Tower Boston, MA 02110 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EBC
EBF,Ennis Inc. Common Stock,471277591.00,Keith Walters,,"2441 Presidential Pkwy Midlothian, TX 76065 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EBF
EBMT,Eagle Bancorp Montana Inc. Common Stock,139401663.00,Laura Clark,,"1400 Prospect Ave. Helena, MT 59601 United States",,,CNBCScraper,https://www.cnbc.com/quotes/EBMT
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,27549979.00,Dong Hu,,"12 Marina View, #20-02B Hangzhou, ZHJ 018961 Singapore",,,CNBCScraper,https://www.cnbc.com/quotes/EBON
